example_id,fidelity_level,independent_tokens,nested_tokens,structural_gap,structural_gap_normalized
5a7b1c745542992d025e6777,0.5,,,,
5a7b1c745542992d025e6777,0.5714285714285715,,,,
5a7b1c745542992d025e6777,0.6666666666666666,,,,
5a7b1c745542992d025e6777,0.7499999999999999,,,,
5a7b1c745542992d025e6777,1.0,,,,
5a7b3fc155429931da12ca3a,0.08695652173913043,45,45,0,0.0
5a7b3fc155429931da12ca3a,0.14285714285714288,45,45,0,0.0
5a7b3fc155429931da12ca3a,0.16666666666666666,45,45,0,0.0
5a7b3fc155429931da12ca3a,0.18181818181818182,45,45,0,0.0
5a7b3fc155429931da12ca3a,0.22222222222222224,45,45,0,0.0
5a7b3fc155429931da12ca3a,0.25,45,45,0,0.0
5a7b3fc155429931da12ca3a,0.2857142857142857,45,45,0,0.0
5a7b3fc155429931da12ca3a,0.30769230769230765,,,,
5a7b3fc155429931da12ca3a,0.3333333333333333,,,,
5a7b3fc155429931da12ca3a,0.3636363636363636,,,,
5a7b3fc155429931da12ca3a,0.4,,,,
5a7b3fc155429931da12ca3a,0.4444444444444445,,,,
5a7b3fc155429931da12ca3a,0.5,,,,
5a7b3fc155429931da12ca3a,0.5714285714285715,,,,
5a7b3fc155429931da12ca3a,0.6666666666666666,,,,
5a7b3fc155429931da12ca3a,0.7499999999999999,,,,
5a7b3fc155429931da12ca3a,1.0,,,,
5a807f6a5542992bc0c4a737,0.08695652173913043,42,42,0,0.0
5a807f6a5542992bc0c4a737,0.14285714285714288,42,42,0,0.0
5a807f6a5542992bc0c4a737,0.16666666666666666,42,42,0,0.0
5a807f6a5542992bc0c4a737,0.18181818181818182,42,42,0,0.0
5a807f6a5542992bc0c4a737,0.22222222222222224,42,42,0,0.0
5a807f6a5542992bc0c4a737,0.25,42,42,0,0.0
5a807f6a5542992bc0c4a737,0.2857142857142857,42,42,0,0.0
5a807f6a5542992bc0c4a737,0.30769230769230765,42,42,0,0.0
5a807f6a5542992bc0c4a737,0.3333333333333333,42,42,0,0.0
5a807f6a5542992bc0c4a737,0.3636363636363636,42,42,0,0.0
5a807f6a5542992bc0c4a737,0.4,42,42,0,0.0
5a807f6a5542992bc0c4a737,0.4444444444444445,42,42,0,0.0
5a807f6a5542992bc0c4a737,0.5,42,42,0,0.0
5a807f6a5542992bc0c4a737,0.5714285714285715,,,,
5a807f6a5542992bc0c4a737,0.6666666666666666,,,,
5a807f6a5542992bc0c4a737,0.7499999999999999,,,,
5a807f6a5542992bc0c4a737,1.0,,,,
5a81ed345542995ce29dcc85,0.08695652173913043,22,22,0,0.0
5a81ed345542995ce29dcc85,0.14285714285714288,22,22,0,0.0
5a81ed345542995ce29dcc85,0.16666666666666666,22,22,0,0.0
5a81ed345542995ce29dcc85,0.18181818181818182,22,22,0,0.0
5a81ed345542995ce29dcc85,0.22222222222222224,22,22,0,0.0
5a81ed345542995ce29dcc85,0.25,22,22,0,0.0
5a81ed345542995ce29dcc85,0.2857142857142857,22,22,0,0.0
5a81ed345542995ce29dcc85,0.30769230769230765,22,22,0,0.0
5a81ed345542995ce29dcc85,0.3333333333333333,22,22,0,0.0
5a81ed345542995ce29dcc85,0.3636363636363636,22,22,0,0.0
5a81ed345542995ce29dcc85,0.4,22,22,0,0.0
5a81ed345542995ce29dcc85,0.4444444444444445,22,22,0,0.0
5a81ed345542995ce29dcc85,0.5,22,22,0,0.0
5a81ed345542995ce29dcc85,0.5714285714285715,,,,
5a81ed345542995ce29dcc85,0.6666666666666666,,,,
5a81ed345542995ce29dcc85,0.7499999999999999,,,,
5a81ed345542995ce29dcc85,1.0,,,,
5a83de04554299334474609f,0.08695652173913043,43,43,0,0.0
5a83de04554299334474609f,0.14285714285714288,43,43,0,0.0
5a83de04554299334474609f,0.16666666666666666,43,43,0,0.0
5a83de04554299334474609f,0.18181818181818182,43,43,0,0.0
5a83de04554299334474609f,0.22222222222222224,43,43,0,0.0
5a83de04554299334474609f,0.25,43,43,0,0.0
5a83de04554299334474609f,0.2857142857142857,43,43,0,0.0
5a83de04554299334474609f,0.30769230769230765,153,153,0,0.0
5a83de04554299334474609f,0.3333333333333333,153,153,0,0.0
5a83de04554299334474609f,0.3636363636363636,153,153,0,0.0
5a83de04554299334474609f,0.4,153,153,0,0.0
5a83de04554299334474609f,0.4444444444444445,153,153,0,0.0
5a83de04554299334474609f,0.5,153,153,0,0.0
5a83de04554299334474609f,0.5714285714285715,153,153,0,0.0
5a83de04554299334474609f,0.6666666666666666,153,153,0,0.0
5a83de04554299334474609f,0.7499999999999999,,,,
5a83de04554299334474609f,1.0,,,,
5a84b5975542991dd0999da3,0.08695652173913043,18,18,0,0.0
5a84b5975542991dd0999da3,0.14285714285714288,18,18,0,0.0
5a84b5975542991dd0999da3,0.16666666666666666,18,18,0,0.0
5a84b5975542991dd0999da3,0.18181818181818182,18,18,0,0.0
5a84b5975542991dd0999da3,0.22222222222222224,18,18,0,0.0
5a84b5975542991dd0999da3,0.25,18,18,0,0.0
5a84b5975542991dd0999da3,0.2857142857142857,18,18,0,0.0
5a84b5975542991dd0999da3,0.30769230769230765,18,18,0,0.0
5a84b5975542991dd0999da3,0.3333333333333333,18,18,0,0.0
5a84b5975542991dd0999da3,0.3636363636363636,53,53,0,0.0
5a84b5975542991dd0999da3,0.4,53,53,0,0.0
5a84b5975542991dd0999da3,0.4444444444444445,53,53,0,0.0
5a84b5975542991dd0999da3,0.5,53,53,0,0.0
5a84b5975542991dd0999da3,0.5714285714285715,53,53,0,0.0
5a84b5975542991dd0999da3,0.6666666666666666,53,53,0,0.0
